"","Date","EUA","NZU","CCA","HBEA"
"3940",2020-03-31,17.54,13.12031726,14.0463033352408,3.117607547
"3941",2020-04-01,16.95,13.2443696,14.0030749684678,3.298591548
"3942",2020-04-02,17.93,13.52029397,13.174490650807,3.3306612
"3943",2020-04-03,17.84,13.38233178,12.4011452876569,3.301171498
"3944",2020-04-06,20.28,13.38233178,13.15607766597,3.301171498
"3945",2020-04-07,20.4,13.2443696,13.5979893020558,3.299283187
"3946",2020-04-08,21.03,13.2443696,13.6900542262403,3.331674608
"3947",2020-04-09,20.98,13.35473935,13.947836013957,3.267936134
"3948",2020-04-10,20.98,13.35473935,13.947836013957,3.251353357
"3949",2020-04-13,20.98,13.35473935,14.5278450363196,3.314320175
"3950",2020-04-14,19.72,13.38233178,14.758007346781,3.299606368
"3951",2020-04-15,19.17,13.46510909,14.5462580211565,3.332734792
"3952",2020-04-16,20.84,13.52029397,14.4726060818089,3.292602607
"3953",2020-04-17,21.62,13.52029397,14.7211813771071,3.296568666
"3954",2020-04-20,21.29,13.55892338,14.4081606348797,3.188347847
"3955",2020-04-21,19.78,13.52029397,14.5094320514827,3.366123764
"3956",2020-04-22,20.57,13.5478864,14.7303878695256,3.353235638
"3957",2020-04-23,20.94,13.5478864,14.9881696572423,3.215159215
"3958",2020-04-24,20.66,13.5478864,14.9789631648238,3.303905216
"3959",2020-04-27,20.2,13.5478864,14.9881696572423,3.220940423
"3960",2020-04-28,20.13,13.52029397,15.0986475662637,3.589690992
"3961",2020-04-29,20.11,13.52029397,15.1354735359375,3.296783422
"3962",2020-04-30,19.5,13.53133094,15.1722995056114,3.353450869
"3963",2020-05-01,19.5,13.71392189,15.0524910909616,3.353450869
"3964",2020-05-04,19.28,13.73066661,15.1167003765416,3.353450869
"3965",2020-05-05,19.02,13.73066661,15.2451189477015,3.353450869
"3966",2020-05-06,18.92,13.73066661,15.217600682453,3.231692569
"3967",2020-05-07,19.46,13.73066661,15.217600682453,3.294287003
"3968",2020-05-08,19.26,13.75857447,15.2359461926187,3.234344881
"3969",2020-05-11,18.98,13.76973761,15.3918830290272,3.249787565
"3970",2020-05-12,18.43,13.78648233,15.4377468044414,3.244592243
"3971",2020-05-13,18.58,13.81439019,15.4102285391929,3.300757379
"3972",2020-05-14,18.76,13.8702059,15.4194012942757,3.303259014
"3973",2020-05-15,19.09,13.95392948,15.3735375188615,3.275512701
"3974",2020-05-18,20.26,13.92602162,15.3735375188615,3.260689082
"3975",2020-05-19,19.91,13.95392948,15.4744378247729,3.296817383
"3976",2020-05-20,21.19,13.96509262,15.5111288451043,3.33928005
"3977",2020-05-21,21.11,13.98183734,15.5936836408499,3.307607682
"3978",2020-05-22,21.33,13.95392948,15.5661653756014,3.276108797
"3979",2020-05-25,21.52,13.98183734,15.5845108857671,3.299285773
"3980",2020-05-26,21.52,13.95392948,15.8230025179213,3.301219784
"3981",2020-05-27,21.24,14.0097452,15.6212019060985,3.250822906
"3982",2020-05-28,21.17,13.98183734,15.6395474162642,3.252373878
"3983",2020-05-29,21.32,13.98183734,15.5845108857671,3.25942084
"3984",2020-05-30,21.32,13.98183734,15.5845108857671,3.25942084
"3985",2020-05-31,21.32,13.98183734,15.5845108857671,3.25942084
"3986",2020-06-01,20.89,13.98183734,15.0694060189523,3.212086732
"3987",2020-06-02,21.99,14.89182219,15.0960618079009,3.137287727
"3988",2020-06-03,22,16.03734697,15.0782912819352,3.042548631
"3989",2020-06-04,22.13,16.32372817,15.0605207559694,3.203286738
"3990",2020-06-05,23.16,16.61010936,15.0960618079009,3.175567217
"3991",2020-06-08,22.64,16.89649056,15.1049470708838,3.074812763
"3992",2020-06-09,22.41,17.61244355,15.1049470708838,3.170746418
"3993",2020-06-10,22.84,17.9847391,15.0960618079009,3.085096876
"3994",2020-06-11,22.2,18.32839654,15.0960618079009,3.115810115
"3995",2020-06-12,21.93,18.24248218,15.0960618079009,3.180357523
"3996",2020-06-15,22.09,18.24248218,15.0960618079009,3.155627305
"3997",2020-06-16,22.71,17.65253691,15.0960618079009,3.117863669
"3998",2020-06-17,22.69,17.18287175,15.0605207559694,3.150662988
"3999",2020-06-18,24.4,17.24014799,15.0427502300037,3.090171848
"4000",2020-06-19,24.09,17.75563414,15.0605207559694,3.102873665
"4001",2020-06-22,24.47,17.75563414,15.0605207559694,3.156106151
"4002",2020-06-23,25.35,17.75563414,15.0160944410551,3.123797983
"4003",2020-06-24,25.33,17.9847391,14.9716681261407,3.150512994
"4004",2020-06-25,25.1,18.2711203,14.9805533891236,3.150512994
"4005",2020-06-26,24.66,18.21384406,14.9450123371921,3.150512994
"4006",2020-06-29,26.55,18.2711203,14.9450123371921,3.151915027
"4007",2020-06-30,26.9,18.38567278,14.9450123371921,3.246753357
"4008",2020-07-01,27.63,18.52807954,14.672795824391,3.241659145
"4009",2020-07-02,27.3,18.52807954,14.6989660904274,3.206872532
"4010",2020-07-03,27.84,18.52807954,14.6989660904274,3.412349052
"4011",2020-07-06,29.63,18.52807954,14.7862003105486,3.491157634
"4012",2020-07-07,29.32,18.61425666,14.8298174206092,3.52685973
"4013",2020-07-08,29.24,18.61425666,14.8385408426213,3.542497586
"4014",2020-07-09,28.54,18.61425666,14.8385408426213,3.35672438
"4015",2020-07-10,28.94,18.49935384,14.812370576585,3.326205542
"4016",2020-07-13,29.27,18.2408225,14.8298174206092,3.617630425
"4017",2020-07-14,29.56,18.29827391,14.8559876866456,3.440814104
"4018",2020-07-15,28.76,18.52807954,14.8734345306698,3.416721193
"4019",2020-07-16,26.52,18.67170807,14.8821579526819,3.419671335
"4020",2020-07-17,27.74,18.81533659,14.8996047967062,3.442956046
"4021",2020-07-20,26.09,18.81533659,14.9170516407304,3.446996224
"4022",2020-07-21,26.54,18.81533659,14.9170516407304,3.452779883
"4023",2020-07-22,26.56,19.04514223,14.9083282187183,3.451629168
"4024",2020-07-23,27.25,19.21749646,14.9083282187183,3.459574608
"4025",2020-07-24,26.29,19.01641652,14.8821579526819,3.463308407
"4026",2020-07-27,24.93,19.01641652,14.8908813746941,3.457294663
"4027",2020-07-28,25.66,19.04514223,14.8821579526819,3.462207464
"4028",2020-07-29,26.11,19.30367357,14.8385408426213,3.461194379
"4029",2020-07-30,25.48,19.59093062,14.8385408426213,3.464011403
"4030",2020-07-31,26.21,19.59093062,14.8298174206092,3.461679845
"4031",2020-08-03,26.05,18.98779157,14.3725592794601,3.389212241
"4032",2020-08-04,26.76,18.98779157,14.3725592794601,3.388635428
"4033",2020-08-05,26.7,18.93202713,14.3556503861902,3.375599225
"4034",2020-08-06,26.32,18.9152978,14.3471959395552,3.376623709
"4035",2020-08-07,26.35,18.68108715,14.3302870462852,3.391344244
"4036",2020-08-10,26.64,18.62532271,14.3387414929202,3.391304538
"4037",2020-08-11,26.14,18.72012226,14.3387414929202,3.380513264
"4038",2020-08-12,25.91,18.73685159,14.3725592794601,3.388330541
"4039",2020-08-13,25.36,18.93202713,14.3810137260951,3.390473216
"4040",2020-08-14,25.42,18.93202713,14.3725592794601,3.380544367
"4041",2020-08-17,26.25,18.90414491,14.3894681727301,3.377277279
"4042",2020-08-18,26.49,18.90414491,14.406377066,3.38360865
"4043",2020-08-18,26.49,18.90414491,14.406377066,3.38360865
"4044",2020-08-19,26.19,18.90414491,14.406377066,3.553755849
"4045",2020-08-20,25.87,18.90414491,14.406377066,3.542474773
"4046",2020-08-21,25.61,18.87626269,14.406377066,3.543880873
"4047",2020-08-24,27.45,18.89299202,14.4401948525399,3.533861464
"4048",2020-08-25,28.59,18.98221512,14.3725592794601,3.536608571
"4049",2020-08-26,28.59,18.95990935,14.3810137260951,3.592028006
"4050",2020-08-27,28.34,18.98779157,14.3810137260951,3.538939837
"4051",2020-08-28,29.49,18.98779157,14.3810137260951,3.521238767
"4052",2020-08-31,28.63,19.02682668,14.3810137260951,3.476313009
"4053",2020-09-01,27.72,19.27683616,14.4830508474576,3.58110818
"4054",2020-09-02,28.2,19.25423729,14.5423728813559,3.553160297
"4055",2020-09-03,28.71,19.20903955,14.5084745762712,3.571068581
"4056",2020-09-04,27.32,19.20903955,14.5338983050847,3.57102248
"4057",2020-09-07,27.03,19.20903955,14.5338983050847,3.554705638
"4058",2020-09-08,26.76,19.20903955,14.5169491525424,3.560448118
"4059",2020-09-09,27.18,19.35028249,14.5,3.535891418
"4060",2020-09-10,28.38,19.35028249,14.5,3.575943374
"4061",2020-09-11,28.24,19.37853107,14.5677966101695,3.583013505
"4062",2020-09-14,30.44,19.49152542,14.6610169491525,3.588676503
"4063",2020-09-15,29.76,19.7740113,14.6864406779661,3.560204936
"4064",2020-09-16,29.95,19.7740113,14.6610169491525,3.55030578
"4065",2020-09-17,28.4,19.80225989,14.6525423728814,3.571753036
"4066",2020-09-18,27.97,19.80225989,14.6610169491525,3.571428992
"4067",2020-09-21,26.38,19.81355932,14.6610169491525,3.581248826
"4068",2020-09-22,27.82,19.80225989,14.6779661016949,3.591513785
"4069",2020-09-23,26.48,19.80225989,14.7033898305085,3.589062998
"4070",2020-09-24,26.77,19.80225989,14.6694915254237,3.630890453
"4071",2020-09-25,26.14,19.80225989,14.6610169491525,3.614800274
"4072",2020-09-28,27.69,19.80225989,14.6779661016949,3.614520584
"4073",2020-09-29,26.75,19.78531073,14.6864406779661,3.647651442
"4074",2020-09-30,26.9,19.7740113,14.6271186440678,3.639545685
"4075",2020-10-01,26.48,19.68501814,14.6579477615234,3.639545685
"4076",2020-10-02,27,19.62869477,14.6494553236546,3.639545685
"4077",2020-10-05,26.91,19.62869477,14.6579477615234,3.639545685
"4078",2020-10-06,26.76,19.54420972,14.674932637261,3.639545685
"4079",2020-10-07,26.87,19.5723714,14.7428721402112,3.639545685
"4080",2020-10-08,26.32,19.60053309,14.7768418916864,3.639545685
"4081",2020-10-09,25.71,19.62869477,14.7768418916864,3.474186868
"4082",2020-10-12,25.87,19.62869477,14.793826767424,3.600640409
"4083",2020-10-13,25.22,19.62869477,14.8193040810303,3.59911311
"4084",2020-10-14,25.75,19.68501814,14.8447813946367,3.636860395
"4085",2020-10-15,24.97,19.68501814,14.8532738325055,3.71272021
"4086",2020-10-16,24.9,19.68501814,14.8362889567679,3.620942077
"4087",2020-10-19,24.99,19.68501814,14.8362889567679,3.63907674
"4088",2020-10-20,24.41,19.74134151,14.8023192052927,3.66419786
"4089",2020-10-21,23.56,19.74134151,14.8193040810303,3.685560595
"4090",2020-10-22,24.18,19.79766488,14.8023192052927,3.67962237
"4091",2020-10-23,25.49,19.74134151,14.793826767424,3.67174413
"4092",2020-10-26,23.85,19.74134151,14.7598570159488,3.662837475
"4093",2020-10-27,24.07,19.74134151,14.7428721402112,3.658885408
"4094",2020-10-28,23.03,19.7695032,14.7004099508673,3.676891632
"4095",2020-10-29,23.66,19.78076787,14.674932637261,3.686727825
"4096",2020-10-30,23.69,19.7695032,14.7258872644737,3.999488868
"4097",2020-11-02,23.66,19.7695032,14.6309675159103,3.699353612
"4098",2020-11-03,24.37,19.7695032,14.5971777525941,3.520988156
"4099",2020-11-04,25.1,19.7695032,14.5971777525941,3.509086287
"4100",2020-11-05,25.98,20.33686056,14.6478623975684,3.451865116
"4101",2020-11-06,25.43,20.33686056,14.6816521608846,3.794246083
"4102",2020-11-09,26.55,20.33686056,14.7238893650298,3.671421484
"4103",2020-11-10,26.22,20.33686056,14.7238893650298,3.485458306
"4104",2020-11-11,26.12,20.39476734,14.6985470425427,3.670645069
"4105",2020-11-12,25.92,20.39476734,14.6900996017136,3.633246396
"4106",2020-11-13,26.29,20.44109276,14.6816521608846,3.670895627
"4107",2020-11-16,27.38,20.49899954,14.6647572792265,3.725794382
"4108",2020-11-17,26.64,20.55690632,14.6309675159103,3.531879819
"4109",2020-11-18,27.19,20.73062665,14.6478623975684,3.574788068
"4110",2020-11-19,26.35,20.73062665,14.6056251934232,3.586007244
"4111",2020-11-20,26.74,20.73062665,14.5971777525941,3.570796876
"4112",2020-11-23,27.25,20.73062665,14.5971777525941,3.507286904
"4113",2020-11-24,27.63,20.73062665,14.5127033443036,3.445840431
"4114",2020-11-25,27.62,20.70167327,14.5127033443036,3.524469107
"4115",2020-11-26,28.1,20.73062665,14.5127033443036,3.569147113
"4116",2020-11-27,28.13,20.73062665,14.5127033443036,3.601583672
"4117",2020-11-30,29.13,20.73062665,14.5464931076198,3.539080593
"4118",2020-12-01,28.85,20.84260835,14.1745165008944,3.452331009
"4119",2020-12-02,29.54,20.84260835,14.2484705000295,3.547384195
"4120",2020-12-03,28.99,21.10459645,14.2649047220596,3.476852341
"4121",2020-12-04,30.11,21.30836496,14.3059902771346,3.472635263
"4122",2020-12-07,29.62,21.65768242,14.2895560551046,3.592130184
"4123",2020-12-08,29.57,21.83234115,14.2977731661196,3.484295561
"4124",2020-12-09,29.7,22.12343903,14.3717271652547,3.505376786
"4125",2020-12-10,30.9,22.15254882,14.3963784982997,3.442092922
"4126",2020-12-11,30.52,22.12343903,14.3717271652547,3.480133756
"4127",2020-12-14,30.81,22.00699988,14.3552929432247,3.438960684
"4128",2020-12-15,32.01,21.89056073,14.3717271652547,3.487232706
"4129",2020-12-16,31.61,21.89056073,14.3799442762697,3.484332328
"4130",2020-12-17,31.8,21.89056073,14.3881613872847,3.286052751
"4131",2020-12-18,30.94,21.91967051,14.3717271652547,3.414213108
"4132",2020-12-21,30.76,21.91967051,14.3142073881496,3.478984443
"4133",2020-12-22,31.01,21.90220464,14.3059902771346,3.338228427
"4134",2020-12-23,31.77,21.89056073,14.3059902771346,3.347163535
"4135",2020-12-24,31.77,21.86145094,14.3388587211947,3.39894065
"4136",2020-12-25,31.77,21.86145094,14.3388587211947,3.552380238
"4137",2020-12-28,33.28,21.86145094,15.2263067108159,3.474876146
"4138",2020-12-29,32.86,21.86145094,15.2098724887859,3.50749237
"4139",2020-12-30,32.04,21.86145094,15.283826487921,3.517420139
"4140",2020-12-31,32.04,21.86145094,15.2673922658909,3.428204345
"4141",2021-01-01,32.04,21.86145094,15.2673922658909,3.428204345
"4142",2021-01-04,33.54,21.86145094,15.2577675347244,3.602797095
"4143",2021-01-05,32.82,22.26690775,15.2577675347244,3.601018814
"4144",2021-01-06,33.5,22.26690775,15.3070656527687,3.599748614
"4145",2021-01-07,34.64,22.26690775,15.3070656527687,3.597025568
"4146",2021-01-08,34.79,22.26690775,15.2659838877318,3.532560191
"4147",2021-01-11,34.42,22.26690775,15.2659838877318,3.51941785
"4148",2021-01-12,34.54,22.43241702,15.2577675347244,3.554021391
"4149",2021-01-13,33.55,22.58019316,15.2249021226948,3.527216907
"4150",2021-01-14,33.42,22.69841406,15.20846941668,3.555291591
"4151",2021-01-15,31.64,22.72796929,15.20846941668,3.615028713
"4152",2021-01-18,31.53,22.58019316,15.20846941668,3.663258646
"4153",2021-01-19,33,22.69841406,15.2002530636726,3.541486516
"4154",2021-01-20,32.82,22.69841406,15.2166857696874,3.433197427
"4155",2021-01-21,34.02,22.6511257,15.1920367106652,3.439900788
"4156",2021-01-22,34.15,22.69841406,15.1838203576578,3.49729137
"4157",2021-01-25,33.08,22.69841406,15.1756040046505,3.617531423
"4158",2021-01-26,33.27,22.69841406,15.1098731805913,3.665799047
"4159",2021-01-27,33.2,22.75752452,15.1345222396135,4.021455226
"4160",2021-01-28,33.89,22.75752452,15.1427385926209,3.628751528
"4161",2021-01-29,32.89,22.81663497,15.1345222396135,3.373724907
"4162",2021-02-01,32.81,22.81663497,15.2340488845171,3.965573101
"4163",2021-02-02,34.93,23.71094071,15.2175170897428,3.804244837
"4164",2021-02-03,37.38,23.6510646,15.2340488845171,3.485981039
"4165",2021-02-04,37.21,23.6510646,15.2423147819043,3.449698537
"4166",2021-02-05,38.15,23.59118849,15.2505806792914,3.655457573
"4167",2021-02-08,38.56,23.59118849,15.28364426884,3.709647118
"4168",2021-02-09,38.21,23.41156015,15.2919101662272,3.44041635
"4169",2021-02-10,39.29,23.41156015,15.2919101662272,3.755713795
"4170",2021-02-11,38.71,23.41156015,15.2919101662272,3.755713795
"4171",2021-02-12,39.97,23.41156015,15.3249737557758,3.755713795
"4172",2021-02-15,39.47,23.47143626,15.3249737557758,3.755713795
"4173",2021-02-16,38.82,23.47143626,15.3249737557758,3.755713795
"4174",2021-02-17,38.06,23.47143626,15.2919101662272,3.755713795
"4175",2021-02-18,38.28,23.47143626,15.2919101662272,4.13064536
"4176",2021-02-19,37.37,23.47143626,15.3001760636143,4.405339248
"4177",2021-02-22,37.92,23.53131237,15.3663032427115,4.250270061
"4178",2021-02-23,38.61,23.47143626,15.391100934873,4.113653495
"4179",2021-02-24,39.09,23.47143626,15.4076327296473,4.215746961
"4180",2021-02-25,38.2,23.35168403,15.3745691400987,4.22177329
"4181",2021-02-26,37.22,23.36365926,15.3663032427115,3.836227178
"4182",2021-03-01,37.07,23.44452352,15.623047434221,3.606354727
"4183",2021-03-02,38.29,23.36647517,15.6314514403717,4.240129944
"4184",2021-03-03,37.41,23.41450493,15.6146434280702,3.837404913
"4185",2021-03-04,38.1,23.29443054,15.6146434280702,4.218921517
"4186",2021-03-05,38.95,23.35446774,15.623047434221,3.816965903
"4187",2021-03-08,39.07,23.39649377,15.623047434221,4.058890502
"4188",2021-03-09,40.57,23.35446774,15.6146434280702,3.75824
"4189",2021-03-10,41.47,23.35446774,15.623047434221,4.009278608
"4190",2021-03-11,41.85,23.26441195,15.6062394219195,4.315642652
"4191",2021-03-12,42.77,23.23439335,15.6062394219195,4.431848703
"4192",2021-03-15,42.3,23.23439335,15.6062394219195,4.147210473
"4193",2021-03-16,41.47,23.23439335,15.6062394219195,3.984658805
"4194",2021-03-17,42.85,22.36385407,15.5978354157687,4.105504632
"4195",2021-03-18,42.28,22.36385407,15.5726233973165,3.632150672
"4196",2021-03-19,41.85,22.33383547,15.5810274034673,3.917863221
"4197",2021-03-22,42.72,22.25578712,15.5810274034673,3.918171037
"4198",2021-03-23,41.32,22.18374249,15.5474113788643,4.529018728
"4199",2021-03-24,41.49,22.21376109,15.5642193911658,4.459165733
"4200",2021-03-25,40.25,22.21376109,15.5558153850151,3.797063516
"4201",2021-03-26,41.63,22.21376109,15.5474113788643,3.904352264
"4202",2021-03-29,41.75,22.21376109,15.5390073727136,3.862536433
"4203",2021-03-30,41.95,22.15372389,15.5474113788643,3.738747667
"4204",2021-03-31,42.45,22.15372389,15.5558153850151,3.68081554
"4205",2021-04-01,42.38,22.00721654,15.4769556978404,3.760876892
"4206",2021-04-02,42.38,22.00721654,15.4769556978404,3.684615061
"4207",2021-04-05,42.38,22.00721654,15.4853035703851,3.684615061
"4208",2021-04-06,44.15,22.01911233,15.5019993154745,3.677066218
"4209",2021-04-07,43.76,21.97747706,15.5186950605638,3.802337621
"4210",2021-04-08,43.37,22.00721654,15.5353908056532,3.843102013
"4211",2021-04-09,43.55,22.00721654,15.5687822958319,4.348638539
"4212",2021-04-12,44.33,22.09643499,15.5854780409213,3.959725256
"4213",2021-04-13,43.69,22.15591395,15.6188695311,3.867163836
"4214",2021-04-14,43.74,22.18565343,15.6522610212787,3.692544072
"4215",2021-04-15,44.26,22.18565343,15.6940003840021,3.754497669
"4216",2021-04-16,44.35,22.19754922,15.6940003840021,3.860212454
"4217",2021-04-19,43.82,22.18565343,15.7106961290915,3.722139795
"4218",2021-04-20,44.99,22.18565343,15.7273918741809,3.739329217
"4219",2021-04-21,45.81,22.18565343,15.7691312369043,3.867773607
"4220",2021-04-22,47,22.30461136,15.8943493250745,3.73260076
"4221",2021-04-23,46.87,22.36409032,15.986175923066,3.795631461
"4222",2021-04-26,47.11,22.36409032,16.1948727366831,3.7077221
"4223",2021-04-27,47.2,22.33435084,16.0279152857894,3.83541576
"4224",2021-04-28,47.69,22.27487188,16.0946982661469,3.736097449
"4225",2021-04-29,47.91,22.28676767,16.1030461386916,3.717123714
"4226",2021-04-30,47.91,22.31650715,16.144785501415,3.45373822
"4227",2021-05-03,49.32,22.29535241,15.9395289050496,3.45373822
"4228",2021-05-04,48.5,22.29535241,15.9724618160105,3.45373822
"4229",2021-05-05,49.32,22.26562528,16.0383276379322,3.45373822
"4230",2021-05-06,49.82,22.23589814,16.030094410192,3.962808728
"4231",2021-05-07,50.33,22.23589814,15.9889282714909,3.749920387
"4232",2021-05-10,52.1,22.206171,15.9642285882703,3.926862665
"4233",2021-05-11,52.91,22.14671673,15.9312956773094,3.859053162
"4234",2021-05-12,55.17,22.11698959,15.9642285882703,4.001301553
"4235",2021-05-13,54.34,21.99808105,16.0547940934126,3.759631493
"4236",2021-05-14,56.5,21.99808105,16.3182573810994,3.850547716
"4237",2021-05-17,56.16,22.14671673,16.5817206687861,3.794369357
"4238",2021-05-18,52.9,22.03969904,16.3923564307613,3.82978642
"4239",2021-05-19,49.55,21.98024477,16.2523915591777,3.892964781
"4240",2021-05-20,52.58,22.02780818,16.4005896585015,3.959984313
"4241",2021-05-21,51.65,22.02780818,16.3594235198004,3.730853678
"4242",2021-05-24,52.68,21.73053682,16.3511902920602,4.099797521
"4243",2021-05-25,53.23,21.78999109,16.3347238365798,3.887352633
"4244",2021-05-26,53.59,21.84944536,16.3264906088396,3.86222848
"4245",2021-05-27,51.76,22.02780818,16.4335225694623,3.868135518
"4246",2021-05-28,50.95,21.99808105,16.4088228862417,3.858810247
"4247",2021-05-31,51.61,21.99808105,16.4088228862417,3.878795616
"4248",2021-06-01,52.31,22.06326967,16.5522370838179,4.389599128
"4249",2021-06-02,51.3,22.18125507,16.6850534295256,3.759086632
"4250",2021-06-03,50.17,22.35823317,16.8676759048736,3.913250681
"4251",2021-06-04,49.9,22.47621857,17.0419973586149,3.918205908
"4252",2021-06-07,51.39,22.47621857,17.1167065530755,3.923216012
"4253",2021-06-08,52.1,23.12513826,17.0752014450418,3.533989783
"4254",2021-06-09,53.43,23.68556891,17.1250075746822,4.163031554
"4255",2021-06-10,53.7,23.68556891,17.2080177907495,3.97737035
"4256",2021-06-11,52.59,23.80355431,17.407242309311,4.055832726
"4257",2021-06-14,52.81,23.95103606,17.6479719359062,4.055832726
"4258",2021-06-15,51.31,24.09851781,17.9219056489282,4.073278224
"4259",2021-06-16,51.25,24.30499226,17.8887015625013,3.984164564
"4260",2021-06-17,50.82,24.36398496,17.9136046273215,4.022733557
"4261",2021-06-18,51.81,24.21650321,18.0796250594561,4.12756838
"4262",2021-06-21,52.33,24.16930905,18.3452577508714,4.548265657
"4263",2021-06-22,53.32,24.12801416,18.5444822694329,4.012756574
"4264",2021-06-23,54.56,25.5143426,18.6108904422867,4.243045263
"4265",2021-06-24,54.99,25.72081705,18.3452577508714,4.012570676
"4266",2021-06-25,54.95,25.42585355,18.2705485564108,4.059462912
"4267",2021-06-28,55.4,25.5733353,18.3452577508714,4.064402705
"4268",2021-06-29,55.54,25.632328,18.3452577508714,4.179339656
"4269",2021-06-30,56.25,25.64412654,18.3286557076579,4.267277979
"4270",2021-07-01,57.52,25.99114325,18.9310981265658,4.31000445
"4271",2021-07-02,57.24,26.19789098,19.303291297955,4.185890954
"4272",2021-07-05,57.76,26.4341741,19.303291297955,4.155842424
"4273",2021-07-06,53.91,26.729528,19.650107662204,4.167600545
"4274",2021-07-07,52.5,27.17255885,20.5552137835366,4.323069029
"4275",2021-07-08,52.24,28.05862055,20.0053829621663,4.120568062
"4276",2021-07-09,54.17,28.23583289,19.6416487264906,4.198955533
"4277",2021-07-12,51.62,28.38350984,19.8700399907521,3.944196252
"4278",2021-07-13,52.77,28.17676211,19.912334669319,4.15192305
"4279",2021-07-14,53.28,27.94047899,19.8531221193253,4.148003677
"4280",2021-07-15,52.88,28.08815594,19.6162719193504,4.215939485
"4281",2021-07-16,52.78,28.23583289,19.5993540479236,4.396230668
"4282",2021-07-19,52.31,28.29490367,19.108735776547,4.31636552
"4283",2021-07-20,51.12,28.24764705,19.1764072622541,4.4014565
"4284",2021-07-21,52.06,28.33625322,19.2187019408211,4.286488209
"4285",2021-07-22,50.71,28.41304523,19.2440787479613,4.556924984
"4286",2021-07-23,50.82,28.42485939,19.2102430051077,4.505973128
"4287",2021-07-26,53.12,28.38350984,19.2017840693943,4.667973901
"4288",2021-07-27,52.84,28.64932835,18.9649338694194,4.89399111
"4289",2021-07-28,53.77,28.70839913,18.9057213194257,5.134379354
"4290",2021-07-29,53.99,28.70839913,18.9310981265658,5.31336408
"4291",2021-07-30,53.26,28.70839913,19.0579821622667,5.719672471
"4292",2021-08-02,54.37,28.77607954,19.3173218038949,5.577432654
"4293",2021-08-03,54.12,28.89449962,19.3682909907125,5.489547426
"4294",2021-08-04,55.39,29.0129197,19.6231369248009,5.545951378
"4295",2021-08-05,55.91,29.07212974,19.6146420603312,5.429208314
"4296",2021-08-06,56.58,29.10173476,19.6995907050274,5.631213166
"4297",2021-08-09,56.55,29.1609448,19.7335701629058,5.758449988
"4298",2021-08-10,57.33,29.36817994,19.8524982654803,5.964389999
"4299",2021-08-11,57.69,29.33857492,19.9884160969941,5.791242983
"4300",2021-08-12,56.18,29.48660002,19.9629315035853,5.751891389
"4301",2021-08-13,55.31,29.42738998,20.0139006904029,5.587926412
"4302",2021-08-16,58.08,29.456995,20.0903544706294,5.628589726
"4303",2021-08-17,57.17,29.42738998,20.0054058259333,5.621494125
"4304",2021-08-18,57.06,29.39778496,19.8355085365411,5.744424838
"4305",2021-08-19,53.43,29.456995,19.3767858551821,5.646953804
"4306",2021-08-20,54.31,29.456995,19.0030118185193,5.524963861
"4307",2021-08-23,55.29,29.87146528,19.1983937013203,5.643018644
"4308",2021-08-24,56.58,29.87146528,19.3767858551821,5.538081059
"4309",2021-08-25,56.48,29.9010703,20.2857363534305,5.544639658
"4310",2021-08-26,56.81,30.1971205,21.1352228003916,5.122265878
"4311",2021-08-27,58.95,30.25633055,21.4070584634191,5.439702073
"4312",2021-08-30,60.71,30.43396067,21.7043787198555,5.522340421
"4313",2021-08-31,60.71,30.49317071,21.2541509029661,5.393791879
"4314",2021-09-01,60.07,35.37979078,20.636655380543,5.447980673
"4315",2021-09-02,61.48,35.67961952,20.6196634864462,4.858792423
"4316",2021-09-03,61.29,36.039414,20.9934851565754,5.276908816
"4317",2021-09-06,62.27,36.33924273,20.9934851565754,5.316386937
"4318",2021-09-07,61.95,37.17876319,21.0869405741077,5.303227563
"4319",2021-09-08,62.41,39.12764997,20.8405581097044,5.462455984
"4320",2021-09-09,62.7,39.45746158,20.7216148510269,5.280856628
"4321",2021-09-10,60.87,38.97773561,20.5516959100591,5.209796011
"4322",2021-09-13,61.01,36.87893446,20.5177121218655,5.315071
"4323",2021-09-14,59.8,38.0782494,21.027468944769,5.300595689
"4324",2021-09-15,59.8,38.37807813,21.9280393318985,5.271645067
"4325",2021-09-16,59.26,38.37807813,22.0894623258179,5.269013192
"4326",2021-09-17,59.43,38.37807813,22.0894623258179,5.26506538
"4327",2021-09-20,60.62,38.67790687,21.6221852381564,5.26506538
"4328",2021-09-21,60.1,38.67790687,21.8600717555114,5.26506538
"4329",2021-09-22,60.54,38.67790687,22.0639744846728,5.328230373
"4330",2021-09-23,60.49,38.67790687,22.0129988023824,5.358496933
"4331",2021-09-24,62.88,38.67790687,22.4208042607052,5.472983483
"4332",2021-09-27,64.32,38.61794112,23.0580002893346,5.411134427
"4333",2021-09-28,61.86,38.13821515,22.9560489247539,5.321650687
"4334",2021-09-29,62.82,38.37807813,23.1514557068669,5.328230373
"4335",2021-09-30,61.68,38.67790687,23.2873908596411,5.376920056
"4336",2021-10-01,61.99,39.1385943,24.3417299122173,5.376920056
"4337",2021-10-04,63.34,39.1385943,24.608937287316,5.376920056
"4338",2021-10-05,64.66,39.1385943,25.0657757028074,5.376920056
"4339",2021-10-06,59.04,39.25995428,24.3331103194722,5.376920056
"4340",2021-10-07,60.33,39.1385943,23.815934754765,5.376920056
